id	prefLabel_nl	prefLabel_en	altLabels	prefLabel_enSource	prefLabel_enSource_desc	definition	confidence	definitionSource	definitionSource_desc	definitionLanguage	definitionSource_url	definitionSource_url_alt	web_verification	
https://digitaalerfgoed.poolparty.biz/globalise/4f9dfc29-ff10-4efc-b295-6e7b4e715aaa	Basken	basket		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	Soort houtwerk.	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/e462ad51-a417-4503-88cb-2fcacb5df60b	Gadon	gado		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	Soort hout.	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/4d3149db-c406-4739-b4c3-e43d44f247ae	bardezaan	bardiche		llm (claude-opus-4-5)	LLM Dutch_English (prefLabel_nl)	soort hellebaard.	high	vocGlossarium	Huygens VOC Glossarium	nl	https://resources.huygens.knaw.nl/vocglossarium/zoekvoc/vocoutp?zoekterm=bardezaan			
https://digitaalerfgoed.poolparty.biz/globalise/35617128-8bb8-4683-b732-b7f959b67476	Spijkerhamer	nail hammer		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	Soort hamer. Geciteerd uit: Bron: https://zotero.org/groups/4678659/items/2E5NRS5P p. 17 Geclassificeerd op: gebruik	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/76b7fc47-52d1-4535-91ca-9e91d5fae38d	Tratees	dried beans		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	Soort gedroogde boontjes.	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/d5ddb273-1442-4f5b-868e-ac79b784d3ef	Kuipersbaars	cooper's adze		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	beste kwaliteit saai*. Ermine is een oudere vorm van hermelijn.	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/f842ca04-4031-41f7-82d1-0d583346c136	Koksbijl	cook's axe		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	Soort bijl.	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/7cea4f4a-4200-4218-a73d-3a4c5ba42be3	adapangia	adapangia silk		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	Soort Bengaalse zijde.	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/204368ea-46b2-477a-a3ae-f841775fc145	Glonding	glonding timber		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	Soort balk.	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/0ebd32fd-045f-40c8-a5af-6de8f64ff512	Kuiparak	arrack in casks		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	Soort arak.	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/297e915b-fa91-4a4a-8a42-0af48d2f5694	model	model (concept)		aat	Getty AAT English label	"Something that serves as an ideal, a pattern to follow or copy, or source of inspiration to a creator."	high	aat	Getty AAT scope note	en	https://vocab.getty.edu/page/aat/300247279			
https://digitaalerfgoed.poolparty.biz/globalise/86ffc642-e4c6-426c-8a20-625821433004	grein	grein	grofgreyn	Same as prefLabel_nl	Dutch label used verbatim	"Some hundred years before 1600, grein was woven totally from goat's hair, or sometimes combined with camel hair. In Leiden, a cloth referred to as Turkish greinen had one thread of silk plied for the warp or weft threads. Much later, combinations of silk and sagathy wool were produced.Grein was woven at different times with twined or hardly twined thread. It was not fulled, i.e. not treated like laken, but was washed. It was sometimes dyed in the thread and sometimes in the cloth. There could be from 1500 to 2700 warp threads, with 4 threads to a reed. Grein came in purple, blue, green, and turquoise. Until 1750, some 70 to 80 thousand greinen of 47 meters were woven in Leiden and exported to Italy, Spain, France, and Germany. Only a fraction came to Indonesia. Grein cloth was regularly imported in Japan. By 1800, the export had diminished to only 600 pieces. Cited from: Source: https://www.zotero.org/groups/4678659/items/TD6VMQWD p. 32-33 Reference: Laarhoven, Ruurdje. “The Power of Cloth: The Texile Trade of the Dutch East India Company (VOC) 1600-1780.” Australian National University, 1994. p. 32-33 Classified on: material Doek, oorspronkelijk van zijde, later ook namaak daarvan, als Turks grofgrein, van kameelhaar. Zie woordenboek der nederlandsche taal en verdam-verwijs, beide op grein. II,1/II,3: sterke stof, oorspronkelijk uit geiten- of kameel- haar, later ook uit wol, katoen en zelfs zijde gewevven. Wollen grein heette kamelot. In het Nederlands bestaat nog thans het woord grein als naam van een sterke stof [ook: grofgreyn]."	high	PoolParty	Globalise project	en	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/e0d2fbd0-6092-4051-a5fb-d0ba46756cb6	"Kolen, cokes en briketten"	"Coal, coke and briquettes"		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Solid carbon-based fuels including natural coal, processed coke, and compressed coal briquettes used for heating and industrial purposes"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/96c6f17b-509c-4fe1-873f-890217d42890	chamois	chamois (colour)		editorial	Editorial (corrected sense)	"Chamois: een lichtbruine, geelbruine (zeemkleurige) kleur van textiel; in VOC-bronnen o.m. als kleur van gingang ('1/3 bruijn, 1/3 chamois') en wollen drap. NB: niet zeemleer noch de gems."	medium	editorial	Editorial (GLOBALISE corpus: textielkleur)	nl			verified	
https://digitaalerfgoed.poolparty.biz/globalise/ac235655-9bfe-4f0b-a1e2-d6a5af6d2b22	zeemleer	chamois (animal material)		aat	Getty AAT English label	"Soft, pliable oil-tanned leather originally made from the skins of the chamois, Antilopa rupicapra, a small deer; now made from the skins of lamb, sheep, goat, or from the flesh split of skins or hides."	high	aat	Getty AAT scope note	en	https://vocab.getty.edu/page/aat/300032341			
https://digitaalerfgoed.poolparty.biz/globalise/3fdad2a2-146f-4d1e-994e-af28f6929a19	Rinkelwerk	carved ornament		llm (claude-opus-4-5)	LLM Dutch_English (prefLabel_nl)	Snij- en beeldhouwwerk ter versiering van schepen.	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/c23fdbf4-44cb-4552-8ddb-6f8f35688900	Grenadierssnaphaan	grenadier's flintlock		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Snaphaan van een bepaald model, speciaal bestemd voor gebruik door grenadiers."	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/524d1195-5cd8-4263-b97d-dc97ea32a8a8	Reep	rope		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Smalle cirkelvormig gebogen band, oorspr. van wilgen- of populierenrijshout. Thans behalve van hout ook vaak van metaal. Hoepel. Als bevestigingsmiddel voor de duigen van een vat."	high	wnt	IVDNT historical Dutch dictionary	nl	https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M058063			
https://digitaalerfgoed.poolparty.biz/globalise/b17749f1-babe-4971-b15e-5d50be6189fc	Mos	moss (plant)		aat	Getty AAT English label	"Small, leafy stemmed, flowerless plants of the class Musci, reproducing by spores and usually found in tufts, mats or sod on moist ground, tree trunks or rocks."	high	aat	Getty AAT scope note	en	https://vocab.getty.edu/page/aat/300262568			
https://digitaalerfgoed.poolparty.biz/globalise/101f2701-83e9-46b3-994b-85f9d8e9be77	Fusjes	small barrels		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small wooden casks or barrels used as containers for transporting commodities, particularly metals such as copper. In VOC contexts, the term could also serve as a nickname or familiar form of address for crew members."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/0db50673-29a9-496d-ad24-4ff94e24cb8d	spruiten	creeks		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small waterways, streams, or tidal creeks used for navigation and access by small vessels in coastal and inland areas of VOC territories. The term appears in contexts relating to waterways, water management infrastructure, and maritime access routes."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts (cf. WNT reference)	en		https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M065604&lemmodern=spruiten		
https://digitaalerfgoed.poolparty.biz/globalise/23ae034b-5b9f-405e-bc42-0fe2e57ae493	"Tule, kant, borduurwerk, strikjes, franje en andere kleingoederen"	"Lace, ribbons, embroidery, bows, fringe and other haberdashery"		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small textile accessories and decorative trimmings including lace, embroidered work, ribbons, bows, and fringe used for clothing embellishment and household textiles"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/b6f2bc22-cdd5-43af-87a4-62965c8318e5	tjatjoepoes	porcelain cups		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small porcelain vessels, specifically cups or small bowls, traded as ceramicware. Listed by the piece or in units of ""staepels"" (stacks) alongside other pottery items in VOC shipping records."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/b13c3e57-c80b-4f58-86af-a628081d5dd8	Priem	awl (priming iron)	laadpriem; maarlpriem	editorial	Editorial (corrected sense)	"Priem: een spitse pen of els om te doorboren of prikken. In VOC-bronnen vooral de 'laadpriem' (om kardoezen bij geschut door te steken) en de 'maarlpriem' (marlpriem in het scheepstuig). NB: niet specifiek de textiel-bodkin."	medium	editorial	Editorial (GLOBALISE corpus: laad-/maarlpriem)	nl			verified	
https://digitaalerfgoed.poolparty.biz/globalise/8fd154eb-1c73-40b1-a9d5-9a5702bde4d1	goudscherfje	gold fragment		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small piece or shard of gold; literally 'gold shard' or 'gold fragment', possibly referring to small gold pieces, gold leaf fragments, or small gold currency units"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/f46e7378-87ae-4e65-9183-3eb712646c19	zakspiegel	pocket-mirrors		aat	Getty AAT English label	"Small mirrors, often made to fit in an accompanying box, pouch, or similar container, intended to be worn, as suspended from a belt, or carried, as in a purse."	high	aat	Getty AAT scope note	en	https://vocab.getty.edu/page/aat/300242537			
https://digitaalerfgoed.poolparty.biz/globalise/2b579ebb-d80b-4a60-97ee-9169efe4b21a	handspiegel	hand-mirrors		aat	Getty AAT English label	"Small mirrors set in frames which have projecting handles, used mainly at a dressing table."	high	aat	Getty AAT scope note	en	https://vocab.getty.edu/page/aat/300223941			
https://digitaalerfgoed.poolparty.biz/globalise/1fb52241-6eea-4847-99ad-ec97851c2885	mineraalsteentje	mineral stone		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small mineral stones or specimens discovered in soil that required VOC administrative approval before collection, dispatch, or further investigation could proceed, indicating potential commercial or scientific interest."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/8bc16fb6-af24-41db-98cc-10c5f923de38	kroes	pannikins		aat	Getty AAT English label	Small metal drinking vessels.	high	aat	Getty AAT scope note	en	https://vocab.getty.edu/page/aat/300206720			
https://digitaalerfgoed.poolparty.biz/globalise/a1986713-1593-43ba-83bd-4005cac3a4ae	blokschaaf	block planes		aat	Getty AAT English label	"Small hand-held planes, either of wood or metal, with low-angled cutting blades; used for small work, to clean up rough spots, and especially to clean up end grain and miters."	high	aat	Getty AAT scope note	en	https://vocab.getty.edu/page/aat/300023846			
https://digitaalerfgoed.poolparty.biz/globalise/808dd156-e492-4837-b55f-a5e157902926	drijvertje	glass float		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small glass objects, likely decorative glass floats or bobbers, commonly traded in batches and sometimes listed alongside curiosities, mirrors, and other glass items in VOC inventories."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/b6e61166-513f-4b8b-8dfc-852c4ab66aa9	barnsteengruis	amber grit		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small fragments or crushed pieces of amber, fossilized tree resin used for various purposes including medicine, perfumery, and decoration"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/6954b7d0-e819-4ca8-b368-b389c9ba91b2	pistoolsteen	gunflint		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small flint stones used as firing mechanisms in flintlock firearms, including pistols and snaphaan guns, which were standard VOC military equipment and could potentially be repurposed or remade from broken pieces for continued Company use."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/5ad795d1-6a64-4843-b343-ea9f4471ec6e	zoopjesglas	sip glass		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small drinking glass or cordial glass, likely used for strong spirits or liqueurs; diminutive form derived from 'zoopje' (little sip)"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/16ce5741-686b-4261-ab77-802caca39cb8	sapeckes	sapecques		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small copper coins used as local currency in Cochinchina (Vietnam), which were essential for trade transactions and could only be obtained from the king's treasury. The VOC sought and received permission to mint and import these coins to facilitate their commercial activities in the region."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/fd836382-13e1-40d9-b9f2-56e384db7b89	osjes	young oxen		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small cattle or young oxen, often specified by origin (Surat, Bengal, Pattani) and used as draft animals or diplomatic gifts. The term refers to bullocks or young bulls, sometimes noted for distinctive features like humps."	medium	llm (claude-sonnet-4-5)	LLM-generated with 6-12 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/fb2d388b-edb7-4796-aaa2-41d8b9cb687e	stoffer	whisk brooms		aat	Getty AAT English label	Small brooms with a short handles; used especially as a clothes brush or for light cleaning.	high	aat	Getty AAT scope note	en	https://vocab.getty.edu/page/aat/300024759			
https://digitaalerfgoed.poolparty.biz/globalise/a8d56990-d02e-48fd-b40c-93423189dc46	essaaiflesje	assay bottle		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Small bottle or vial used for testing or sampling, particularly for assaying precious metals or testing substances for quality and purity"	medium-low	llm_sparse (claude-sonnet-4-5)	LLM-generated (no corpus contexts)	en			verified	
https://digitaalerfgoed.poolparty.biz/globalise/d6f86e62-adef-4abe-9ebc-ac765fefb3d2	ledikant	bedstead		editorial	Editorial (corrected sense)	"Ledikant: houten bedstede met stijlen, vaak met matras en gordijnen; een meubelstuk voor volwassenen. NB: geen kinderbed (crib)."	high	editorial	Editorial (GLOBALISE corpus: volwassen bedstede)	nl			verified	
https://digitaalerfgoed.poolparty.biz/globalise/27b71128-9180-46f8-9156-c5643f46e31b	brandkogel	incendiary bullets		aat	Getty AAT English label	"Small arms projectiles, including bullets and cartridges, containing a substance that ignites at the point of impact, designed to penetrate and set fire especially to aircraft, vehicles, buildings, and installations."	high	aat	Getty AAT scope note	en	https://vocab.getty.edu/page/aat/300201702			
https://digitaalerfgoed.poolparty.biz/globalise/e7ca1178-fcba-4336-8e85-aa3ebdad8c22	hangslot	padlocks		aat	Getty AAT English label	"Slot dat (door een kram, door oogen of ringen enz. gestoken) aan de te sluiten zaak gehangen wordt, en te dien einde voorzien is van een aan de eene zijde draaibaar bevestigden beugel, welks andere einde door het omdraaien van den sleutel kan worden vastgemaakt."	high	wnt	IVDNT historical Dutch dictionary	nl	https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M024107			
https://digitaalerfgoed.poolparty.biz/globalise/70b0959a-de58-497e-8d16-4fcb233ad8cd	schuifsteen	whetstone		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Slijpsteen, waarop het gereedschap door schuiven wordt geslepen."	high	wnt	IVDNT historical Dutch dictionary	nl	https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M063321.re.77			
https://digitaalerfgoed.poolparty.biz/globalise/7775ceae-68bb-4c0c-a10c-e66af4090d0c	naainaald	sewing needles		aat	Getty AAT English label	"Slender, pointed needles designed for sewing, to pierce and draw thread or other fiber through cloth or another flexible material. They generally have one or more holes or eyes at one end for thread to pass through; they are now usually of polished steel."	high	aat	Getty AAT scope note	en	https://vocab.getty.edu/page/aat/300023469			
https://digitaalerfgoed.poolparty.biz/globalise/47ab8e3b-445e-4a46-96bf-c6f32d092291	Zak	sack		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Slap, uit jute, linnen, papier, leder of een andere stof vervaardigd omhulsel met slechts aan één zijde een opening, dat inz. wordt gebruikt voor het bewaren, bijeenhouden of vervoeren van allerlei stoffen, goederen, voorwerpen e.d."	high	wnt	IVDNT historical Dutch dictionary	nl	https://gtb.ivdnt.org/iWDB/search?actie=article&wdb=WNT&id=M087807			
https://digitaalerfgoed.poolparty.biz/globalise/edacc847-9a99-43a6-81ec-ffffc1b1efea	Tempat sirih	betel box		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	Sirih doos.	high	PoolParty	Globalise project	nl	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/df368364-1a8b-4481-85e3-e5d9e41a8868	haarspeld	hairpins		aat	Getty AAT English label	Single- or multi-pronged pins used to hold hair or headgear in place or for decorative effect.	high	aat	Getty AAT scope note	en	https://vocab.getty.edu/page/aat/300046042			
https://digitaalerfgoed.poolparty.biz/globalise/490d1dd3-9351-4d22-aa4f-ae515b410fd1	armozijn	armozijn	armesijn	Same as prefLabel_nl	Dutch label used verbatim	Katoenen kleden of doeken van Bengalen.	high	PoolParty	Globalise project	en	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/a2a01f68-8b2e-4526-844c-ed1a436317b4	atlas	atlases	atlasses	aat	Getty AAT English label	"Silk, cotton, silk and cotton, or silk and wool. Pace of production; Bengal: Pirelli. The word atlas comes from Arabic which could mean satin or soft and smooth. Atlas also refers to a satin weave. An atlas was weft faced. Atlas came in a striped pattern or plainwoven, often embroidered with silver or gold threads. Both varieties were imported in Indonesia and Europe by the VOC. Atlas silk thread is from a wild silk spun by a large moth called Attacus atlas, predominantly found in India. The silk was also known as Ailanthus silk. The fabric could be of substantial material from which, for example, coats were made. Cited from: Source: https://www.zotero.org/groups/4678659/items/TD6VMQWD p. 5 Reference: Laarhoven, Ruurdje. “The Power of Cloth: The Texile Trade of the Dutch East India Company (VOC) 1600-1780.” Australian National University, 1994. p. 5 Classified on: material Fine silk stuff or clothes, or made of that material, named atlassen or attelassen. From the Arabic atlasa means smooth, soft. Cited from: Source: https://www.zotero.org/groups/4678659/items/QAVH2LJW p. 15 Reference: Lohanda, Mona, Tom Hoogervorst, Marco Roling, and Nurhayu Santoso. VOC Glossary Indonesia. Jakarta: Arsip Nasional Republik Indonesia and The Corts Foundation, 2018. p. 15 Classified on: material Fijne zijden stof, of ook kleedjes van die stof gemaakt, dan atlassen of attelassen genoemd. Arabisch atlasa = glad, zacht. GM6: satijnige, glansrijke stof."	high	PoolParty	Globalise project	en	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/e677c5be-c454-4936-ab4f-44ad42377e09	patholen	patholen	patola	Same as prefLabel_nl	Dutch label used verbatim	"Silk, cotton, or both. Places of production, Surat: Ahmedabad, Patan. Patan was the main center in Gujarat for the production of the double ikat silk cloth. Patola were traded throughout the VOC period. The samples for the right patterns were regularly sent to the Surat office. The order for patola had priority together with baftas and cannekins over other textiles or goods from Surat to non-Indonesian destinations. The people in Maluku liked the patola with patterns of men sitting on elephants and human figures best. These were frequently requested in sizes from about 3.40 to 5.04 meter and could be sold there for f40 a f50 per piece. n 1638 an attempt was made to have the silk patola woven in Agra, northern India. Materials were forwarded and wages paid to the weavers, but they said they lacked the experience needed for the especially refined technique used in making patola and were reluctant to replace their own weaving methods for others because there was enough demand for the traditional cloth that they wove (Santen, 1982: 176). Javanese dancing girls were seen by the Minister Valentijn (vol 3: 437) wearing ""patola or painted silk women's clothing"" at the end of the 17th century Cited from: Source: https://www.zotero.org/groups/4678659/items/TD6VMQWD p. 49 Reference: Laarhoven, Ruurdje. “The Power of Cloth: The Texile Trade of the Dutch East India Company (VOC) 1600-1780.” Australian National University, 1994. p. 49 Classified on: material Fijne gewaden, meest van zijde. Zie Yule-Burnell in voce patola. Stape II, 3, spreekt op blz. 8 van `patholen of sijde chindos', maar op blz. 222 van zowel `cattoene patholen' als `zijde patholen'. Herhaaldelijk worden patholen en sitsen voor dezelfde lijnwaden gebruikt. GM4: licht zijden weefsel met slangenmotief."	high	PoolParty	Globalise project	en	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/6b750c31-10f5-4351-b84f-905a5c4fb5e9	Perzische zijde	Persian silk		llm (claude-sonnet-4-5)	LLM Dutch_English (authorities and/or corpus contexts)	"Silk originating from Persia, transported by VOC ships as part of their cargo and trade operations between Asian ports, typically transferred between vessels during inter-Asian shipping routes to Batavia."	low	llm_sparse (claude-sonnet-4-5)	LLM-generated with 1-5 corpus contexts	en				
https://digitaalerfgoed.poolparty.biz/globalise/95e8dd4f-9265-402a-a986-0581224d723b	saai	serge	saye	aat	Getty AAT English label	"Silk or wool. Places of production. The Netherlands: Leiden, Brugge, Aarschot, Yperen; many places in England, Germany, France and other European countries. The name was derived from latin sagum, a military cloak. In 14th century Europe existed a silk say worn by esquires and knights. The Dutch have been credited with being the first to weave the twilled says which made Leiden famous. They could be made of twined warp yarn and carded weft with fine wool. Combinations of wool and silk were possible; also a fatty wool was mentioned. The says kept their natural wool color or were dyed black. Several names for the different compositions of the warp and weft threads were known such as heerensay, crownsay, princesay, and ermine say. Say was often exported to Japan. Cited from: Source: https://www.zotero.org/groups/4678659/items/TD6VMQWD p. 59 Reference: Laarhoven, Ruurdje. “The Power of Cloth: The Texile Trade of the Dutch East India Company (VOC) 1600-1780.” Australian National University, 1994. p. 59 Classified on: material Licht gekeperde wollen stof, uit Europa veel naar Indië en Japan gevoerd. De verschillende kwaliteiten en variëteiten werden aangeduid als heeresaai, kroonsaai, prinsesaai en erminesaai."	high	PoolParty	Globalise project	en	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/4514d224-fdf5-4b0e-9048-5c91044bc707	tansjeebs	tansjeebs	tangsjeeps; therindain	Same as prefLabel_nl	Dutch label used verbatim	"Silk muslin. Places of production, Bengal: Dacca, Varanasi, Lucknow. The name is derived from Persian tanzeb, meaning body- adorning. Tansjeeb was an exquisite cloths of fine plain muslin, sometimes embroidered with silk, gold or silver thread to make a border or a pattern in the body. It seems that chain stitch was used in the embroidery. Irwin and Schwartz (p.49) listed this as muslin as of the finest quality. The embroidered pieces were often in two halves, but the size is unknown. Every European company exported several varieties from Bengal; only a few tanjeebs were sold in Batavia. Cited from: Source: https://www.zotero.org/groups/4678659/items/TD6VMQWD p. 64 Reference: Laarhoven, Ruurdje. “The Power of Cloth: The Texile Trade of the Dutch East India Company (VOC) 1600-1780.” Australian National University, 1994. p. 64 Classified on: material Zeer fijne mousseline doeken, van zijde of katoen. Zie Yule-Burnell, in voce piece-goods, bij tanjeebs en bij terindams."	high	PoolParty	Globalise project	en	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/547dde6a-92be-40c4-9f43-98e97eeed7fe	sumongi	sumongi	sumongys; soumongij	Same as prefLabel_nl	Dutch label used verbatim	"Silk fabric from Tonkin, which could not be identified. Cited from: Source: https://www.zotero.org/groups/4678659/items/QAVH2LJW p. 172 Reference: Lohanda, Mona, Tom Hoogervorst, Marco Roling, and Nurhayu Santoso. VOC Glossary Indonesia. Jakarta: Arsip Nasional Republik Indonesia and The Corts Foundation, 2018. p. 172 Classified on: material"	high	PoolParty	Globalise project	en	https://hdl.handle.net/10622/YAWDOV			
https://digitaalerfgoed.poolparty.biz/globalise/8af43cb4-cc6e-4373-8dca-f0bc3179596b	tapseyl	tapseyl	taffachelas	Same as prefLabel_nl	Dutch label used verbatim	"Silk and cotton. Places of production, Coromandel: Tegepatnam, Negepatnam, Paleacat, Narsapur, Masulipatnam, Tirupapaliyur, Sadraspatnam; Surat: Cambay. The name is derived from Arabic tafsjilah. They came in narrow and broad varieties. Many taffachelas were cheap striped cloths of a mixture of cotton and silk, patterned in the loom, and much in demand by slave traders in the archipelago. The price depended on the quality which could vary considerably. The Golgonda varieties were durable, but expensive. White and red taffachelas from Narsapur were very popular in the early 17th century. he director of the Masulipatnam office in 1623 ordered to have taffachelas made up of 5.40 meter instead of the usual 4.00 meter cloth. He reckoned that the size would better fit the measure for a set of clothing (Coolhaas, 1953: 106.3). Two thousand fine quality taffachelas, sometimes listed as chelas, were anually needed in the Maluku in the first quarter of the 17th century. The bulk of those taffachelas came from Bengal whose merchants brought the textiles to Masulipatnam (C). Coromandel took over the production of taffachelas for the Company, deliv~ring larger quantities than Bengal. The cloth they copied from Bengal was called taffachelas bengal. The taffachelas platiado were multi-colored taffachelas; many requests were for blue or black striped ones, but also other colors were desirable. The VOC no longer carried the taffachelas for the Indonesian market after 1700, they only supplied Japan. The gingam taffachelas were popular in Japan. They were textured like the gingam which included multiple thread weaving; three and four threads were listed (VOC 11207: 48). Cited from: Source: https://www.zotero.org/groups/4678659/items/TD6VMQWD p. 63 Reference: Laarhoven, Ruurdje. “The Power of Cloth: The Texile Trade of the Dutch East India Company (VOC) 1600-1780.” Australian National University, 1994. p. 63 Classified on: material Low-priced striped (loom-patterned) cloth of mixed silk and cotton, woven in western India. Much in demand on the Guinea Coast during the Atlantic slave trade. Cited from: Source: https://www.zotero.org/groups/4678659/items/BLJYQCNK p. 418 Reference: Riello, Giorgio, and Prasannan Parthasarathi, eds. The Spinning World: A Global History of Cotton Textiles, 1200-1850. Pasold Studies in Textile History 16. Oxford_; New York: Oxford University Press, 2009. p. 418 Classified on: material Taffachelas. Dit woord is een van de producten van de volksetymologie van Jan Compagnie; vergelijk het Arabische tafsjilah."	high	PoolParty	Globalise project	en	https://hdl.handle.net/10622/YAWDOV			
